fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno
03/03/2021,56,12.0,0.0,0.81,956.0,29.0,70.0,3,2021,Plaza Eliptica,Norte,Primavera,28.0
03/04/2021,56,14.2,1.0,0.88,943.0,58.0,70.0,4,2021,Plaza Eliptica,Noreste,Primavera,9.0
03/05/2021,56,14.0,0.0,1.47,948.0,70.0,60.0,5,2021,Plaza Eliptica,Noreste,Primavera,4.0
03/06/2021,56,23.4,0.0,1.21,946.0,70.0,48.0,6,2021,Plaza Eliptica,Noreste,Verano,8.0
03/07/2021,56,27.1,0.0,1.27,946.0,199.0,33.0,7,2021,Plaza Eliptica,Sur,Verano,8.0
03/08/2021,56,25.4,0.0,1.2,946.0,68.0,40.0,8,2021,Plaza Eliptica,Noreste,Verano,8.0
03/09/2021,56,23.0,0.0,0.87,947.0,180.0,58.0,9,2021,Plaza Eliptica,Sureste,Otoño,20.0
03/10/2021,56,16.3,9.1,1.27,942.0,206.0,70.0,10,2021,Plaza Eliptica,Sur,Otoño,5.0
03/11/2021,56,10.2,0.1,1.14,939.0,224.0,62.0,11,2021,Plaza Eliptica,Sur,Otoño,5.0
03/12/2021,56,8.7,0.0,0.81,951.0,22.0,58.0,12,2021,Plaza Eliptica,Norte,Invierno,34.0
04/01/2021,56,3.9,0.0,1.14,940.0,228.0,60.0,1,2021,Plaza Eliptica,Suroeste,Invierno,12.0
04/02/2021,56,11.4,0.0,0.98,940.0,77.0,82.0,2,2021,Plaza Eliptica,Noreste,Invierno,44.0
04/03/2021,56,10.0,0.0,0.76,950.0,6.0,79.0,3,2021,Plaza Eliptica,Norte,Primavera,46.0
04/04/2021,56,14.5,0.0,1.05,944.0,58.0,45.0,4,2021,Plaza Eliptica,Noreste,Primavera,10.0
04/05/2021,56,16.1,1.2,0.92,947.0,173.0,59.0,5,2021,Plaza Eliptica,Sureste,Primavera,11.0
04/06/2021,56,23.7,0.0,1.04,948.0,171.0,37.0,6,2021,Plaza Eliptica,Sureste,Verano,9.0
04/07/2021,56,26.6,0.0,1.27,946.0,217.0,37.0,7,2021,Plaza Eliptica,Sur,Verano,4.0
04/08/2021,56,27.3,0.0,1.37,945.0,262.0,35.0,8,2021,Plaza Eliptica,Suroeste,Verano,4.0
04/09/2021,56,24.3,0.0,0.84,946.0,75.0,47.0,9,2021,Plaza Eliptica,Noreste,Otoño,15.0
04/10/2021,56,14.5,0.0,0.88,949.0,217.0,56.0,10,2021,Plaza Eliptica,Sur,Otoño,16.0
04/11/2021,56,9.3,0.0,0.8,944.0,61.0,62.0,11,2021,Plaza Eliptica,Noreste,Otoño,29.0
04/12/2021,56,8.1,0.0,1.11,951.0,219.0,76.0,12,2021,Plaza Eliptica,Sur,Invierno,22.0
05/01/2021,56,1.8,0.0,0.77,940.0,36.0,66.0,1,2021,Plaza Eliptica,Norte,Invierno,61.0
05/02/2021,56,12.5,4.0,1.16,934.0,85.0,72.0,2,2021,Plaza Eliptica,Noreste,Invierno,27.0
05/03/2021,56,11.1,0.0,1.11,946.0,62.0,68.0,3,2021,Plaza Eliptica,Noreste,Primavera,26.0
05/04/2021,56,16.1,0.0,0.91,946.0,15.0,43.0,4,2021,Plaza Eliptica,Norte,Primavera,18.0
05/05/2021,56,19.1,0.0,0.91,945.0,2.0,41.0,5,2021,Plaza Eliptica,Norte,Primavera,13.0
05/06/2021,56,19.1,0.7,1.26,951.0,63.0,67.0,6,2021,Plaza Eliptica,Noreste,Verano,7.0
05/07/2021,56,26.1,0.0,1.21,945.0,217.0,43.0,7,2021,Plaza Eliptica,Sur,Verano,10.0
05/08/2021,56,28.7,0.0,1.11,945.0,8.0,27.0,8,2021,Plaza Eliptica,Norte,Verano,12.0
05/09/2021,56,25.5,0.0,0.92,947.0,53.0,46.0,9,2021,Plaza Eliptica,Noreste,Otoño,16.0
05/10/2021,56,17.7,0.0,0.92,950.0,216.0,58.0,10,2021,Plaza Eliptica,Sur,Otoño,20.0
05/11/2021,56,8.9,0.3,0.89,951.0,6.0,60.0,11,2021,Plaza Eliptica,Norte,Otoño,22.0
05/12/2021,56,9.0,0.0,1.48,949.0,178.0,57.0,12,2021,Plaza Eliptica,Sureste,Invierno,5.0
06/01/2021,56,1.9,0.0,0.85,941.0,42.0,62.0,1,2021,Plaza Eliptica,Norte,Invierno,32.0
06/02/2021,56,9.8,1.7,0.93,932.0,4.0,87.0,2,2021,Plaza Eliptica,Norte,Invierno,13.0
06/03/2021,56,12.3,0.0,1.16,948.0,63.0,60.0,3,2021,Plaza Eliptica,Noreste,Primavera,13.0
06/04/2021,56,16.4,0.0,1.09,943.0,0.0,39.0,4,2021,Plaza Eliptica,Norte,Primavera,23.0
06/05/2021,56,20.0,0.0,1.1,946.0,16.0,45.0,5,2021,Plaza Eliptica,Norte,Primavera,20.0
06/06/2021,56,22.4,0.2,0.86,950.0,56.0,55.0,6,2021,Plaza Eliptica,Noreste,Verano,8.0
06/07/2021,56,21.0,0.4,0.95,944.0,214.0,57.0,7,2021,Plaza Eliptica,Sur,Verano,10.0
06/08/2021,56,27.6,0.0,1.5,941.0,214.0,28.0,8,2021,Plaza Eliptica,Sur,Verano,9.0
06/09/2021,56,26.5,0.0,1.29,948.0,21.0,43.0,9,2021,Plaza Eliptica,Norte,Otoño,17.0
06/10/2021,56,18.6,0.0,0.79,952.0,0.0,62.0,10,2021,Plaza Eliptica,Norte,Otoño,44.0
06/11/2021,56,9.1,0.0,0.88,954.0,70.0,51.0,11,2021,Plaza Eliptica,Noreste,Otoño,15.0
06/12/2021,56,10.1,0.0,1.34,952.0,234.0,61.0,12,2021,Plaza Eliptica,Suroeste,Invierno,8.0
07/01/2021,56,1.5,2.6,1.15,941.0,67.0,71.0,1,2021,Plaza Eliptica,Noreste,Invierno,30.0
07/02/2021,56,8.3,0.3,1.69,937.0,233.0,73.0,2,2021,Plaza Eliptica,Suroeste,Invierno,5.0
07/03/2021,56,10.7,2.3,1.03,947.0,66.0,71.0,3,2021,Plaza Eliptica,Noreste,Primavera,11.0
07/04/2021,56,13.7,0.0,1.64,945.0,64.0,38.0,4,2021,Plaza Eliptica,Noreste,Primavera,10.0
07/05/2021,56,21.8,0.0,0.91,947.0,223.0,41.0,5,2021,Plaza Eliptica,Sur,Primavera,27.0
07/06/2021,56,25.8,0.0,0.96,949.0,69.0,37.0,6,2021,Plaza Eliptica,Noreste,Verano,12.0
07/07/2021,56,21.2,0.0,1.08,947.0,206.0,44.0,7,2021,Plaza Eliptica,Sur,Verano,7.0
07/08/2021,56,25.1,0.0,1.31,940.0,212.0,32.0,8,2021,Plaza Eliptica,Sur,Verano,3.0
07/09/2021,56,26.5,0.0,0.97,946.0,101.0,42.0,9,2021,Plaza Eliptica,Este,Otoño,24.0
07/10/2021,56,18.2,0.0,0.65,951.0,43.0,51.0,10,2021,Plaza Eliptica,Norte,Otoño,54.0
07/11/2021,56,8.0,0.0,0.64,952.0,86.0,58.0,11,2021,Plaza Eliptica,Noreste,Otoño,34.0
07/12/2021,56,7.9,0.1,1.3,948.0,61.0,89.0,12,2021,Plaza Eliptica,Noreste,Invierno,32.0
08/01/2021,56,0.4,4.8,1.22,938.0,53.0,81.0,1,2021,Plaza Eliptica,Noreste,Invierno,21.0
08/02/2021,56,8.1,7.5,1.97,934.0,232.0,85.0,2,2021,Plaza Eliptica,Suroeste,Invierno,8.0
08/03/2021,56,9.0,3.2,0.89,944.0,68.0,79.0,3,2021,Plaza Eliptica,Noreste,Primavera,24.0
08/04/2021,56,13.3,0.0,1.37,950.0,65.0,63.0,4,2021,Plaza Eliptica,Noreste,Primavera,10.0
08/05/2021,56,21.4,0.0,1.19,944.0,170.0,42.0,5,2021,Plaza Eliptica,Sureste,Primavera,9.0
08/06/2021,56,27.5,0.0,1.01,949.0,11.0,32.0,6,2021,Plaza Eliptica,Norte,Verano,14.0
08/07/2021,56,23.0,0.0,1.12,951.0,57.0,37.0,7,2021,Plaza Eliptica,Noreste,Verano,15.0
08/08/2021,56,24.7,0.0,0.93,944.0,58.0,30.0,8,2021,Plaza Eliptica,Noreste,Verano,8.0
08/09/2021,56,23.6,0.0,1.42,945.0,198.0,51.0,9,2021,Plaza Eliptica,Sur,Otoño,8.0
08/10/2021,56,18.8,0.0,0.72,948.0,6.0,45.0,10,2021,Plaza Eliptica,Norte,Otoño,54.0
08/11/2021,56,10.9,0.0,0.77,948.0,35.0,56.0,11,2021,Plaza Eliptica,Norte,Otoño,44.0
08/12/2021,56,7.9,2.1,1.83,944.0,254.0,65.0,12,2021,Plaza Eliptica,Suroeste,Invierno,3.0
09/01/2021,56,0.0,5.9,1.38,933.0,340.0,99.0,1,2021,Plaza Eliptica,Norte,Invierno,2.0
09/02/2021,56,7.6,11.0,2.02,935.0,228.0,91.0,2,2021,Plaza Eliptica,Suroeste,Invierno,11.0
09/03/2021,56,9.8,0.6,1.44,947.0,77.0,55.0,3,2021,Plaza Eliptica,Noreste,Primavera,12.0
09/04/2021,56,11.3,7.5,1.13,947.0,81.0,73.0,4,2021,Plaza Eliptica,Noreste,Primavera,14.0
09/05/2021,56,16.6,2.7,1.4,937.0,180.0,60.0,5,2021,Plaza Eliptica,Sureste,Primavera,4.0
09/06/2021,56,27.7,0.0,1.1,948.0,64.0,28.0,6,2021,Plaza Eliptica,Noreste,Verano,13.0
09/07/2021,56,26.3,0.0,1.12,950.0,63.0,37.0,7,2021,Plaza Eliptica,Noreste,Verano,23.0
09/08/2021,56,27.3,0.0,1.18,945.0,60.0,49.0,8,2021,Plaza Eliptica,Noreste,Verano,12.0
09/09/2021,56,23.4,0.0,1.05,945.0,220.0,51.0,9,2021,Plaza Eliptica,Sur,Otoño,12.0
09/10/2021,56,18.6,0.0,0.74,949.0,64.0,43.0,10,2021,Plaza Eliptica,Noreste,Otoño,18.0
09/11/2021,56,10.6,0.0,0.72,947.0,73.0,53.0,11,2021,Plaza Eliptica,Noreste,Otoño,60.0
09/12/2021,56,8.9,0.0,1.96,949.0,232.0,67.0,12,2021,Plaza Eliptica,Suroeste,Invierno,9.0
10/01/2021,56,2.4,17.2,1.32,940.0,66.0,80.0,1,2021,Plaza Eliptica,Noreste,Invierno,3.0
10/02/2021,56,10.2,4.6,2.02,940.0,231.0,71.0,2,2021,Plaza Eliptica,Suroeste,Invierno,6.0
10/03/2021,56,9.4,0.0,0.99,951.0,63.0,55.0,3,2021,Plaza Eliptica,Noreste,Primavera,34.0
10/04/2021,56,13.3,12.1,1.17,943.0,126.0,70.0,4,2021,Plaza Eliptica,Este,Primavera,7.0
10/05/2021,56,12.4,1.4,1.54,940.0,194.0,66.0,5,2021,Plaza Eliptica,Sur,Primavera,6.0
10/06/2021,56,28.2,0.0,1.2,947.0,64.0,34.0,6,2021,Plaza Eliptica,Noreste,Verano,9.0
10/07/2021,56,28.9,0.0,1.02,947.0,61.0,35.0,7,2021,Plaza Eliptica,Noreste,Verano,19.0
10/08/2021,56,29.3,0.0,1.07,946.0,67.0,44.0,8,2021,Plaza Eliptica,Noreste,Verano,11.0
10/09/2021,56,23.7,0.0,1.26,947.0,195.0,48.0,9,2021,Plaza Eliptica,Sur,Otoño,9.0
10/10/2021,56,18.1,0.0,0.94,950.0,64.0,54.0,10,2021,Plaza Eliptica,Noreste,Otoño,18.0
10/11/2021,56,9.9,0.0,0.65,948.0,211.0,57.0,11,2021,Plaza Eliptica,Sur,Otoño,74.0
10/12/2021,56,11.8,0.0,1.98,947.0,230.0,64.0,12,2021,Plaza Eliptica,Suroeste,Invierno,5.0
11/01/2021,56,0.6,0.1,0.7,949.0,21.0,72.0,1,2021,Plaza Eliptica,Norte,Invierno,21.0
11/02/2021,56,10.8,0.2,0.93,948.0,1.0,88.0,2,2021,Plaza Eliptica,Norte,Invierno,40.0
11/03/2021,56,12.3,0.0,1.21,953.0,200.0,64.0,3,2021,Plaza Eliptica,Sur,Primavera,27.0
11/04/2021,56,12.9,8.7,1.31,943.0,59.0,79.0,4,2021,Plaza Eliptica,Noreste,Primavera,4.0
11/05/2021,56,13.1,0.0,1.51,947.0,216.0,51.0,5,2021,Plaza Eliptica,Sur,Primavera,6.0
11/06/2021,56,26.4,0.7,1.42,945.0,64.0,41.0,6,2021,Plaza Eliptica,Noreste,Verano,11.0
11/07/2021,56,30.9,0.0,1.19,944.0,212.0,28.0,7,2021,Plaza Eliptica,Sur,Verano,7.0
11/08/2021,56,31.3,0.0,1.08,946.0,85.0,36.0,8,2021,Plaza Eliptica,Noreste,Verano,14.0
11/09/2021,56,22.3,0.0,0.84,948.0,230.0,47.0,9,2021,Plaza Eliptica,Suroeste,Otoño,14.0
11/10/2021,56,18.1,0.0,0.93,950.0,67.0,59.0,10,2021,Plaza Eliptica,Noreste,Otoño,20.0
11/11/2021,56,9.5,0.0,0.63,948.0,41.0,62.0,11,2021,Plaza Eliptica,Norte,Otoño,79.0
11/12/2021,56,12.5,0.0,1.03,952.0,73.0,62.0,12,2021,Plaza Eliptica,Noreste,Invierno,46.0
12/01/2021,56,-3.1,0.0,0.77,957.0,72.0,75.0,1,2021,Plaza Eliptica,Noreste,Invierno,34.0
12/02/2021,56,12.0,1.4,1.3,949.0,156.0,73.0,2,2021,Plaza Eliptica,Sureste,Invierno,7.0
12/03/2021,56,11.9,0.0,1.28,951.0,210.0,61.0,3,2021,Plaza Eliptica,Sur,Primavera,13.0
12/04/2021,56,11.2,0.0,1.47,952.0,65.0,48.0,4,2021,Plaza Eliptica,Noreste,Primavera,14.0
12/05/2021,56,15.2,0.2,1.65,947.0,211.0,54.0,5,2021,Plaza Eliptica,Sur,Primavera,6.0
12/06/2021,56,24.5,0.0,1.85,948.0,64.0,46.0,6,2021,Plaza Eliptica,Noreste,Verano,6.0
12/07/2021,56,25.1,0.0,1.61,944.0,217.0,31.0,7,2021,Plaza Eliptica,Sur,Verano,5.0
12/08/2021,56,31.1,0.0,1.25,948.0,64.0,31.0,8,2021,Plaza Eliptica,Noreste,Verano,12.0
12/09/2021,56,23.8,0.0,0.84,946.0,0.0,44.0,9,2021,Plaza Eliptica,Norte,Otoño,22.0
12/10/2021,56,17.7,0.0,0.68,949.0,1.0,59.0,10,2021,Plaza Eliptica,Norte,Otoño,20.0
12/11/2021,56,11.3,0.0,0.67,947.0,46.0,65.0,11,2021,Plaza Eliptica,Noreste,Otoño,69.0
12/12/2021,56,9.2,0.0,0.7,955.0,58.0,76.0,12,2021,Plaza Eliptica,Noreste,Invierno,56.0
13/01/2021,56,-1.5,0.0,0.75,958.0,232.0,72.0,1,2021,Plaza Eliptica,Suroeste,Invierno,65.0
13/02/2021,56,11.5,0.0,0.94,954.0,64.0,63.0,2,2021,Plaza Eliptica,Noreste,Invierno,19.0
13/03/2021,56,10.0,0.0,1.26,951.0,19.0,51.0,3,2021,Plaza Eliptica,Norte,Primavera,15.0
13/04/2021,56,12.8,0.7,0.98,950.0,66.0,56.0,4,2021,Plaza Eliptica,Noreste,Primavera,19.0
13/05/2021,56,15.6,0.0,1.47,946.0,170.0,53.0,5,2021,Plaza Eliptica,Sureste,Primavera,9.0
13/06/2021,56,25.8,0.0,1.7,950.0,63.0,38.0,6,2021,Plaza Eliptica,Noreste,Verano,5.0
13/07/2021,56,21.5,0.0,1.49,949.0,54.0,35.0,7,2021,Plaza Eliptica,Noreste,Verano,8.0
13/08/2021,56,32.5,0.0,0.96,950.0,2.0,24.0,8,2021,Plaza Eliptica,Norte,Verano,18.0
13/09/2021,56,22.3,0.3,0.89,945.0,62.0,52.0,9,2021,Plaza Eliptica,Noreste,Otoño,21.0
13/10/2021,56,17.9,0.0,0.9,948.0,52.0,37.0,10,2021,Plaza Eliptica,Noreste,Otoño,42.0
13/11/2021,56,10.9,0.0,0.65,948.0,74.0,66.0,11,2021,Plaza Eliptica,Noreste,Otoño,49.0
13/12/2021,56,8.0,0.0,0.74,954.0,62.0,75.0,12,2021,Plaza Eliptica,Noreste,Invierno,80.0
14/01/2021,56,-0.5,0.0,0.74,955.0,72.0,73.0,1,2021,Plaza Eliptica,Noreste,Invierno,109.0
14/02/2021,56,10.3,0.0,0.84,957.0,9.0,69.0,2,2021,Plaza Eliptica,Norte,Invierno,23.0
14/03/2021,56,11.2,0.0,1.1,954.0,42.0,52.0,3,2021,Plaza Eliptica,Norte,Primavera,8.0
14/04/2021,56,15.6,0.0,1.17,946.0,77.0,63.0,4,2021,Plaza Eliptica,Noreste,Primavera,15.0
14/05/2021,56,18.0,0.0,1.18,946.0,233.0,45.0,5,2021,Plaza Eliptica,Suroeste,Primavera,8.0
14/06/2021,56,27.8,0.0,1.34,948.0,56.0,35.0,6,2021,Plaza Eliptica,Noreste,Verano,9.0
14/07/2021,56,22.5,0.0,1.28,949.0,68.0,36.0,7,2021,Plaza Eliptica,Noreste,Verano,11.0
14/08/2021,56,33.8,0.0,0.96,949.0,62.0,26.0,8,2021,Plaza Eliptica,Noreste,Verano,22.0
14/09/2021,56,18.6,18.6,1.07,944.0,71.0,80.0,9,2021,Plaza Eliptica,Noreste,Otoño,15.0
14/10/2021,56,16.6,0.0,0.68,950.0,69.0,48.0,10,2021,Plaza Eliptica,Noreste,Otoño,41.0
14/11/2021,56,11.1,0.0,0.71,947.0,2.0,63.0,11,2021,Plaza Eliptica,Norte,Otoño,29.0
14/12/2021,56,8.9,0.0,0.78,954.0,68.0,65.0,12,2021,Plaza Eliptica,Noreste,Invierno,104.0
15/01/2021,56,1.0,0.0,0.7,956.0,61.0,77.0,1,2021,Plaza Eliptica,Noreste,Invierno,148.0
15/02/2021,56,11.0,0.0,1.14,960.0,59.0,70.0,2,2021,Plaza Eliptica,Noreste,Invierno,16.0
15/03/2021,56,12.5,0.0,1.27,953.0,76.0,45.0,3,2021,Plaza Eliptica,Noreste,Primavera,13.0
15/04/2021,56,13.9,0.0,1.27,945.0,57.0,63.0,4,2021,Plaza Eliptica,Noreste,Primavera,13.0
15/05/2021,56,19.9,0.0,1.14,945.0,201.0,53.0,5,2021,Plaza Eliptica,Sur,Primavera,7.0
15/06/2021,56,27.6,0.0,1.52,946.0,62.0,35.0,6,2021,Plaza Eliptica,Noreste,Verano,11.0
15/07/2021,56,24.6,0.0,1.21,948.0,63.0,35.0,7,2021,Plaza Eliptica,Noreste,Verano,12.0
15/08/2021,56,32.6,0.0,1.15,947.0,41.0,23.0,8,2021,Plaza Eliptica,Norte,Verano,10.0
15/09/2021,56,19.4,0.5,0.86,945.0,71.0,75.0,9,2021,Plaza Eliptica,Noreste,Otoño,16.0
15/10/2021,56,17.4,0.0,0.71,949.0,72.0,53.0,10,2021,Plaza Eliptica,Noreste,Otoño,24.0
15/11/2021,56,12.0,0.0,0.95,948.0,65.0,54.0,11,2021,Plaza Eliptica,Noreste,Otoño,21.0
15/12/2021,56,9.1,0.0,0.72,954.0,64.0,55.0,12,2021,Plaza Eliptica,Noreste,Invierno,88.0
16/01/2021,56,1.5,0.0,0.78,956.0,64.0,76.0,1,2021,Plaza Eliptica,Noreste,Invierno,96.0
16/02/2021,56,10.2,0.0,0.86,956.0,66.0,71.0,2,2021,Plaza Eliptica,Noreste,Invierno,39.0
16/03/2021,56,12.5,0.0,2.4,954.0,69.0,46.0,3,2021,Plaza Eliptica,Noreste,Primavera,12.0
16/04/2021,56,13.1,0.0,1.14,945.0,70.0,52.0,4,2021,Plaza Eliptica,Noreste,Primavera,11.0
16/05/2021,56,21.3,0.0,1.27,945.0,8.0,57.0,5,2021,Plaza Eliptica,Norte,Primavera,5.0
16/06/2021,56,25.8,13.5,1.4,942.0,115.0,45.0,6,2021,Plaza Eliptica,Este,Verano,11.0
16/07/2021,56,28.2,0.0,0.98,948.0,70.0,32.0,7,2021,Plaza Eliptica,Noreste,Verano,19.0
16/08/2021,56,29.5,0.0,1.01,947.0,68.0,22.0,8,2021,Plaza Eliptica,Noreste,Verano,12.0
16/09/2021,56,21.2,0.0,0.83,948.0,63.0,63.0,9,2021,Plaza Eliptica,Noreste,Otoño,23.0
16/10/2021,56,16.3,0.0,0.64,947.0,48.0,52.0,10,2021,Plaza Eliptica,Noreste,Otoño,36.0
16/11/2021,56,9.0,0.0,0.72,948.0,76.0,63.0,11,2021,Plaza Eliptica,Noreste,Otoño,46.0
16/12/2021,56,7.1,0.0,0.81,955.0,65.0,63.0,12,2021,Plaza Eliptica,Noreste,Invierno,117.0
17/01/2021,56,1.4,0.0,0.77,957.0,67.0,70.0,1,2021,Plaza Eliptica,Noreste,Invierno,66.0
17/02/2021,56,11.5,0.0,0.83,951.0,63.0,70.0,2,2021,Plaza Eliptica,Noreste,Invierno,50.0
17/03/2021,56,13.3,0.0,3.23,952.0,61.0,43.0,3,2021,Plaza Eliptica,Noreste,Primavera,12.0
17/04/2021,56,11.0,0.0,1.5,947.0,76.0,36.0,4,2021,Plaza Eliptica,Noreste,Primavera,5.0
17/05/2021,56,20.6,0.0,1.14,947.0,74.0,40.0,5,2021,Plaza Eliptica,Noreste,Primavera,10.0
17/06/2021,56,18.6,8.3,1.16,941.0,64.0,76.0,6,2021,Plaza Eliptica,Noreste,Verano,12.0
17/07/2021,56,30.6,0.0,0.88,946.0,49.0,25.0,7,2021,Plaza Eliptica,Noreste,Verano,8.0
17/08/2021,56,26.2,0.0,1.27,949.0,64.0,29.0,8,2021,Plaza Eliptica,Noreste,Verano,6.0
17/09/2021,56,22.0,0.0,0.9,946.0,61.0,58.0,9,2021,Plaza Eliptica,Noreste,Otoño,14.0
17/10/2021,56,18.5,1.0,0.79,948.0,72.0,63.0,10,2021,Plaza Eliptica,Noreste,Otoño,10.0
17/11/2021,56,10.1,0.0,1.26,950.0,68.0,59.0,11,2021,Plaza Eliptica,Noreste,Otoño,28.0
17/12/2021,56,6.5,0.0,0.81,956.0,75.0,66.0,12,2021,Plaza Eliptica,Noreste,Invierno,84.0
18/01/2021,56,3.4,0.0,0.76,956.0,52.0,73.0,1,2021,Plaza Eliptica,Noreste,Invierno,114.0
18/02/2021,56,10.8,0.0,1.06,948.0,11.0,65.0,2,2021,Plaza Eliptica,Norte,Invierno,59.0
18/03/2021,56,9.8,0.0,1.94,948.0,59.0,40.0,3,2021,Plaza Eliptica,Noreste,Primavera,15.0
18/04/2021,56,12.2,0.0,1.38,949.0,65.0,42.0,4,2021,Plaza Eliptica,Noreste,Primavera,4.0
18/05/2021,56,21.3,0.0,1.17,948.0,57.0,39.0,5,2021,Plaza Eliptica,Noreste,Primavera,11.0
18/06/2021,56,19.8,2.0,1.34,943.0,231.0,68.0,6,2021,Plaza Eliptica,Suroeste,Verano,11.0
18/07/2021,56,31.1,0.0,1.11,945.0,239.0,25.0,7,2021,Plaza Eliptica,Suroeste,Verano,4.0
18/08/2021,56,26.9,0.0,1.09,946.0,63.0,32.0,8,2021,Plaza Eliptica,Noreste,Verano,6.0
18/09/2021,56,21.6,0.0,1.09,945.0,1.0,50.0,9,2021,Plaza Eliptica,Norte,Otoño,8.0
18/10/2021,56,18.5,0.0,0.71,952.0,75.0,67.0,10,2021,Plaza Eliptica,Noreste,Otoño,48.0
18/11/2021,56,9.5,0.0,0.99,954.0,79.0,60.0,11,2021,Plaza Eliptica,Noreste,Otoño,43.0
18/12/2021,56,7.1,0.0,1.14,956.0,66.0,68.0,12,2021,Plaza Eliptica,Noreste,Invierno,38.0
19/01/2021,56,2.6,0.0,0.8,953.0,68.0,79.0,1,2021,Plaza Eliptica,Noreste,Invierno,96.0
19/02/2021,56,11.1,0.0,0.93,947.0,11.0,60.0,2,2021,Plaza Eliptica,Norte,Invierno,62.0
19/03/2021,56,8.2,0.0,1.53,943.0,65.0,53.0,3,2021,Plaza Eliptica,Noreste,Primavera,6.0
19/04/2021,56,14.7,0.0,1.09,947.0,227.0,47.0,4,2021,Plaza Eliptica,Suroeste,Primavera,14.0
19/05/2021,56,20.4,0.0,1.41,950.0,66.0,39.0,5,2021,Plaza Eliptica,Noreste,Primavera,9.0
19/06/2021,56,19.7,0.0,1.04,945.0,167.0,53.0,6,2021,Plaza Eliptica,Sureste,Verano,5.0
19/07/2021,56,29.2,0.0,0.97,943.0,74.0,30.0,7,2021,Plaza Eliptica,Noreste,Verano,9.0
19/08/2021,56,27.7,0.0,1.02,943.0,62.0,35.0,8,2021,Plaza Eliptica,Noreste,Verano,13.0
19/09/2021,56,19.3,0.0,0.89,949.0,0.0,44.0,9,2021,Plaza Eliptica,Norte,Otoño,13.0
19/10/2021,56,19.0,0.0,0.72,954.0,18.0,65.0,10,2021,Plaza Eliptica,Norte,Otoño,38.0
19/11/2021,56,11.4,0.0,1.4,954.0,72.0,65.0,11,2021,Plaza Eliptica,Noreste,Otoño,23.0
19/12/2021,56,9.6,0.0,1.07,954.0,63.0,71.0,12,2021,Plaza Eliptica,Noreste,Invierno,26.0
20/01/2021,56,4.1,3.0,0.8,942.0,66.0,91.0,1,2021,Plaza Eliptica,Noreste,Invierno,62.0
20/02/2021,56,12.0,0.0,1.1,943.0,134.0,53.0,2,2021,Plaza Eliptica,Este,Invierno,29.0
20/03/2021,56,7.5,0.0,2.42,946.0,60.0,38.0,3,2021,Plaza Eliptica,Noreste,Primavera,7.0
20/04/2021,56,15.2,0.0,1.01,942.0,203.0,59.0,4,2021,Plaza Eliptica,Sur,Primavera,13.0
20/05/2021,56,21.4,0.0,0.99,951.0,21.0,39.0,5,2021,Plaza Eliptica,Norte,Primavera,15.0
20/06/2021,56,17.2,0.1,1.57,942.0,190.0,67.0,6,2021,Plaza Eliptica,Sur,Verano,3.0
20/07/2021,56,29.5,0.0,0.97,944.0,61.0,27.0,7,2021,Plaza Eliptica,Noreste,Verano,11.0
20/08/2021,56,27.9,0.0,1.06,945.0,62.0,39.0,8,2021,Plaza Eliptica,Noreste,Verano,8.0
20/09/2021,56,19.3,0.0,1.23,950.0,74.0,50.0,9,2021,Plaza Eliptica,Noreste,Otoño,13.0
20/10/2021,56,18.5,0.0,0.93,951.0,1.0,62.0,10,2021,Plaza Eliptica,Norte,Otoño,20.0
20/11/2021,56,11.7,0.0,1.18,951.0,67.0,70.0,11,2021,Plaza Eliptica,Noreste,Otoño,16.0
20/12/2021,56,7.0,0.0,0.73,951.0,66.0,79.0,12,2021,Plaza Eliptica,Noreste,Invierno,64.0
21/01/2021,56,8.6,3.2,2.22,942.0,206.0,94.0,1,2021,Plaza Eliptica,Sur,Invierno,6.0
21/02/2021,56,9.9,6.3,1.44,937.0,111.0,75.0,2,2021,Plaza Eliptica,Este,Invierno,5.0
21/03/2021,56,9.1,0.0,1.29,949.0,80.0,39.0,3,2021,Plaza Eliptica,Noreste,Primavera,8.0
21/04/2021,56,14.2,0.0,1.29,941.0,16.0,62.0,4,2021,Plaza Eliptica,Norte,Primavera,10.0
21/05/2021,56,23.1,0.0,1.11,944.0,192.0,41.0,5,2021,Plaza Eliptica,Sur,Primavera,23.0
21/06/2021,56,18.1,0.0,1.61,942.0,192.0,59.0,6,2021,Plaza Eliptica,Sur,Verano,7.0
21/07/2021,56,29.4,0.0,1.0,947.0,98.0,29.0,7,2021,Plaza Eliptica,Este,Verano,11.0
21/08/2021,56,27.6,0.0,0.83,947.0,54.0,26.0,8,2021,Plaza Eliptica,Noreste,Verano,20.0
21/09/2021,56,17.4,0.0,1.92,951.0,65.0,46.0,9,2021,Plaza Eliptica,Noreste,Otoño,13.0
21/10/2021,56,18.1,0.0,0.82,948.0,220.0,56.0,10,2021,Plaza Eliptica,Sur,Otoño,20.0
21/11/2021,56,11.6,0.0,0.64,945.0,213.0,80.0,11,2021,Plaza Eliptica,Sur,Otoño,26.0
21/12/2021,56,10.1,0.0,0.63,950.0,9.0,81.0,12,2021,Plaza Eliptica,Norte,Invierno,84.0
